1	37	30	0
2	37	70	0
3	37	110	0
4	37	150	0
5	37	190	0
6	37	230	0
7	37	270	0
8	37	310	0
9	37	350	0
10	37	390	0
11	37	430	0
12	77	30	0
13	77	70	0
14	77	110	0
15	77	150	0
16	77	190	0
17	77	230	0
18	77	270	0
19	77	310	0
20	77	350	0
21	77	390	0
22	77	430	0
23	117	30	0
24	117	70	0
25	117	110	0
26	117	150	0
27	117	190	0
28	117	230	0
29	117	270	0
30	117	310	0
31	117	350	0
32	117	390	0
33	117	430	0
34	157	30	0
35	157	70	0
36	157	110	0
37	157	150	0
38	157	190	0
39	157	230	0
40	157	270	0
41	157	310	0
42	157	350	0
43	157	390	0
44	157	430	0
45	197	30	0
46	197	70	0
47	197	110	0
48	197	150	0
49	197	190	0
50	197	230	0
51	197	270	0
52	197	310	0
53	197	350	0
54	197	390	0
55	197	430	0
56	237	30	0
57	237	70	0
58	237	110	0
59	237	150	0
60	237	190	0
61	237	230	0
62	237	270	0
63	237	310	0
64	237	350	0
65	237	390	0
66	237	430	0
67	277	30	0
68	277	70	0
69	277	110	0
70	277	150	0
71	277	190	0
72	277	230	0
73	277	270	0
74	277	310	0
75	277	350	0
76	277	390	0
77	277	430	0
